price;lagged_price_24h;lagged_price_25h;lagged_price_26h;lagged_price_27h;lagged_price_7d;lagged_price_24h_mean_24h;lagged_price_24h_mean_7d
170.27;234.53;127.96;87.03;3.92;202.28;116.68250000000018;266.2307142857144
266.22;278.19;234.53;127.96;87.03;282.09;116.5183333333335;266.3089285714287
319.15;341.6;278.19;234.53;127.96;316.99;117.35625000000017;266.5175000000001
331.93;354.14;341.6;278.19;234.53;325.38;117.49000000000018;266.724761904762
340.07;351.32;354.14;341.6;278.19;308.94;119.42708333333353;266.9413095238096
340.09;344.95;351.32;354.14;341.6;327.65;118.1433333333335;267.11214285714294
325.07;294.92;344.95;351.32;354.14;308.29;115.69791666666684;267.1541666666667
311.98;263.6;294.92;344.95;351.32;288.52;121.68250000000018;267.0447619047619
271.16;232.24;263.6;294.92;344.95;224.9;130.73166666666683;266.9089285714286
258.8;194.3;232.24;263.6;294.92;229.23;138.53708333333353;266.867380952381
248.25;190.91;194.3;232.24;263.6;220.75;146.28708333333353;267.402261904762
251.84;181.15;190.91;194.3;232.24;213.15;153.69833333333352;267.6655357142858
295.18;75.04;181.15;190.91;194.3;258.22;156.62916666666686;267.303511904762
361.88;75.08;75.04;181.15;190.91;330.91;159.59708333333353;266.94553571428577
376.0;187.7;75.08;75.04;181.15;357.94;166.77750000000017;267.2566071428572
385.17;180.63;187.7;75.08;75.04;371.07;173.27875000000017;267.5399404761905
366.0;166.18;180.63;187.7;75.08;348.38;179.11208333333352;267.8776190476191
284.7;125.12;166.18;180.63;187.7;332.54;183.26708333333352;268.04130952380956
221.3;104.85;125.12;166.18;180.63;293.5;184.3425000000002;268.11970238095245
181.8;1.83;104.85;125.12;166.18;268.0;183.63041666666686;267.64827380952386
184.36;1.6;1.83;104.85;125.12;250.91;183.2829166666669;267.1941071428572
168.21;1.51;1.6;1.83;104.85;251.87;183.18250000000023;266.73940476190484
161.07;1.52;1.51;1.6;1.83;259.91;179.6195833333336;266.09511904761905
158.48;1.74;1.52;1.51;1.6;288.57;174.3604166666669;265.08166666666665
189.03;170.27;1.74;1.52;1.51;340.91;171.6829166666669;264.89113095238093
254.8;266.22;170.27;1.74;1.52;378.59;171.1841666666669;264.7966666666667
250.03;319.15;266.22;170.27;1.74;442.02;170.24875000000023;264.80952380952385
265.27;331.93;319.15;266.22;170.27;390.37;169.32333333333358;264.84851190476195
376.27;340.07;331.93;319.15;266.22;375.64;168.85458333333358;265.03380952380957
284.25;340.09;340.07;331.93;319.15;372.17;168.6520833333336;265.10785714285714
1.45;325.07;340.09;340.07;331.93;347.33;169.9083333333336;265.2077380952381
0.97;311.98;325.07;340.09;340.07;191.66;171.9241666666669;265.347380952381
0.91;271.16;311.98;325.07;340.09;200.2;173.54583333333358;265.62273809523816
0.89;258.8;271.16;311.98;325.07;200.03;176.23333333333358;265.79875000000004
0.92;248.25;258.8;271.16;311.98;208.41;178.62250000000026;265.9624404761905
1.01;251.84;248.25;258.8;271.16;250.03;181.56791666666695;266.1927380952381
1.43;295.18;251.84;248.25;258.8;275.63;190.74041666666696;266.4127380952381
289.69;361.88;295.18;251.84;248.25;358.76;202.69041666666695;266.59708333333333
402.68;376.0;361.88;295.18;251.84;372.72;210.5362500000003;266.7045833333333
399.78;385.17;376.0;361.88;295.18;391.31;219.0587500000003;266.7885119047619
303.43;366.0;385.17;376.0;361.88;363.67;227.3845833333336;266.8933928571428
240.11;284.7;366.0;385.17;376.0;306.46;234.03375000000028;266.6086309523809
255.7;221.3;284.7;366.0;385.17;263.61;238.8858333333336;266.178869047619
221.75;181.8;221.3;284.7;366.0;244.4;246.3845833333336;265.6657738095238
130.05;184.36;181.8;221.3;284.7;250.05;253.9995833333336;265.26964285714286
92.01;168.21;184.36;181.8;221.3;246.37;260.9454166666669;264.77166666666665
99.81;161.07;168.21;184.36;181.8;291.83;267.59333333333353;264.1833333333333
101.63;158.48;161.07;168.21;184.36;316.24;274.1241666666669;263.40898809523804
234.16;189.03;158.48;161.07;168.21;359.98;274.90583333333353;262.5049404761904
231.53;254.8;189.03;158.48;161.07;427.63;274.4300000000002;261.7680952380952
260.63;250.03;254.8;189.03;158.48;470.9;271.5500000000002;260.6252976190476
249.89;265.27;250.03;254.8;189.03;442.26;268.7725000000002;259.8806547619047
249.71;376.27;265.27;250.03;254.8;401.06;270.28083333333353;259.8844047619047
252.39;284.25;376.27;265.27;250.03;386.87;267.9541666666669;259.36107142857134
1.01;1.45;284.25;376.27;265.27;329.14;254.47000000000023;257.3022619047618
1.28;0.97;1.45;284.25;376.27;271.21;241.51125000000022;256.1672023809523
0.94;0.91;0.97;1.45;284.25;261.27;230.25083333333353;254.98095238095232
0.89;0.89;0.91;0.97;1.45;246.47;219.50458333333356;253.79559523809516
1.01;0.92;0.89;0.91;0.97;235.04;209.19916666666688;252.5605357142856
1.44;1.01;0.92;0.89;0.91;237.43;198.7479166666669;251.07827380952372
4.97;1.43;1.01;0.92;0.89;254.02;186.50833333333355;249.44613095238088
362.08;289.69;1.43;1.01;0.92;315.46;183.50041666666687;249.03499999999994
166.34;402.68;289.69;1.43;1.01;350.85;184.61208333333354;249.21333333333328
171.09;399.78;402.68;289.69;1.43;386.95;185.22083333333353;249.26374999999993
171.1;303.43;399.78;402.68;289.69;365.41;182.6137500000002;248.90517857142854
172.98;240.11;303.43;399.78;402.68;329.64;180.75583333333353;248.51023809523807
171.27;255.7;240.11;303.43;399.78;320.93;182.18916666666686;248.46315476190472
146.1;221.75;255.7;240.11;303.43;303.91;183.8537500000002;248.32833333333326
73.29;130.05;221.75;255.7;240.11;291.4;181.59083333333353;247.61404761904754
24.54;92.01;130.05;221.75;255.7;294.55;178.41583333333355;246.69523809523804
19.88;99.81;92.01;130.05;221.75;300.85;175.86333333333357;245.55226190476182
18.27;101.63;99.81;92.01;130.05;308.91;173.49458333333357;244.27482142857133
171.79;234.16;101.63;99.81;92.01;341.07;175.37500000000023;243.52589285714276
171.26;231.53;234.16;101.63;99.81;368.86;174.40541666666687;242.35863095238088
237.06;260.63;231.53;234.16;101.63;390.9;174.84708333333353;241.1070238095237
233.71;249.89;260.63;231.53;234.16;390.0;174.20625000000018;239.96196428571415
233.73;249.71;249.89;260.63;231.53;366.9;168.93291666666684;239.06107142857132
233.0;252.39;249.71;249.89;260.63;344.3;167.60541666666686;238.2605952380951
36.43;1.01;252.39;249.71;249.89;268.97;167.58708333333354;236.30744047619035
5.16;1.28;1.01;252.39;249.71;282.88;167.60000000000022;234.70071428571416
4.29;0.94;1.28;1.01;252.39;272.58;167.60125000000022;233.15113095238087
4.05;0.89;0.94;1.28;1.01;268.13;167.60125000000022;231.68934523809514
4.59;1.01;0.89;0.94;1.28;271.33;167.60500000000022;230.29630952380944
4.85;1.44;1.01;0.89;0.94;261.21;167.6229166666669;228.89160714285705
5.62;4.97;1.44;1.01;0.89;274.01;167.77041666666688;227.4091666666666
168.22;362.08;4.97;1.44;1.01;339.77;170.7866666666669;227.68666666666664
231.87;166.34;362.08;4.97;1.44;369.89;160.93916666666692;226.5883928571428
289.6;171.09;166.34;362.08;4.97;379.63;151.41041666666692;225.30351190476185
249.86;171.1;171.09;166.34;362.08;341.75;145.8966666666669;224.14690476190466
234.99;172.98;171.1;171.09;166.34;299.02;143.09958333333358;223.2144047619047
220.0;171.27;172.98;171.1;171.09;274.02;139.5816666666669;222.32357142857134
201.99;146.1;171.27;172.98;171.1;276.32;136.42958333333357;221.38422619047608
190.48;73.29;146.1;171.27;172.98;268.97;134.06458333333356;220.08595238095228
165.62;24.54;73.29;146.1;171.27;278.07;131.25333333333356;218.47874999999988
159.07;19.88;24.54;73.29;146.1;285.79;127.9229166666669;216.80630952380938
155.02;18.27;19.88;24.54;73.29;324.09;124.44958333333356;215.07630952380936
169.68;171.79;18.27;19.88;24.54;372.44;121.85083333333357;214.0686904761903
174.71;171.26;171.79;18.27;19.88;409.41;119.33958333333355;212.89249999999984
192.5;237.06;171.26;171.79;18.27;479.0;118.3575000000002;211.97678571428554
236.61;233.71;237.06;171.26;171.79;450.0;117.68333333333355;211.04648809523792
248.35;233.73;233.71;237.06;171.26;394.21;117.01750000000021;210.25380952380934
240.25;233.0;233.73;233.71;237.06;355.17;116.20958333333355;209.59130952380934
193.19;36.43;233.0;233.73;233.71;251.89;117.68541666666687;208.20714285714266
55.08;5.16;36.43;233.0;233.73;252.65;117.84708333333352;206.55404761904745
19.01;4.29;5.16;36.43;233.0;259.48;117.98666666666685;204.95708333333317
19.07;4.05;4.29;5.16;36.43;261.58;118.11833333333352;203.38517857142844
0.76;4.59;4.05;4.29;5.16;259.74;118.2675000000002;201.7974404761903
1.15;4.85;4.59;4.05;4.29;259.01;118.40958333333352;200.2714880952379
150.93;5.62;4.85;4.59;4.05;275.36;118.43666666666685;198.6739285714284
165.26;168.22;5.62;4.85;4.59;355.19;110.35916666666685;197.65279761904748
213.96;231.87;168.22;5.62;4.85;378.85;113.08958333333351;196.83124999999987
229.86;289.6;231.87;168.22;5.62;385.19;118.02750000000016;196.29535714285703
230.63;249.86;289.6;231.87;168.22;378.0;121.30916666666684;195.74839285714273
224.62;234.99;249.86;289.6;231.87;360.06;123.89291666666684;195.3672619047618
213.77;220.0;234.99;249.86;289.6;354.77;125.9233333333335;195.04571428571418
179.5;201.99;220.0;234.99;249.86;325.63;128.2520833333335;194.60327380952373
163.58;190.48;201.99;220.0;234.99;300.72;133.13500000000016;194.1360714285713
158.15;165.62;190.48;201.99;220.0;266.68;139.0133333333335;193.4667261904761
151.22;159.07;165.62;190.48;201.99;254.79;144.81291666666684;192.71244047619035
166.11;155.02;159.07;165.62;190.48;220.69;150.5108333333335;191.7060714285713
206.8;169.68;155.02;159.07;165.62;253.71;150.42291666666682;190.49916666666655
212.43;174.71;169.68;155.02;159.07;282.13;150.56666666666683;189.10214285714275
214.86;192.5;174.71;169.68;155.02;321.49;148.71000000000018;187.3967857142856
216.13;236.61;192.5;174.71;169.68;350.93;148.83083333333352;186.12660714285704
10.32;248.35;236.61;192.5;174.71;304.83;149.44000000000017;185.25839285714275
3.35;240.25;248.35;236.61;192.5;375.76;149.7420833333335;184.57434523809513
2.62;193.19;240.25;248.35;236.61;353.61;156.27375000000018;184.22494047619037
2.72;55.08;193.19;240.25;248.35;119.97;158.3537500000002;183.04892857142846
2.3;19.01;55.08;193.19;240.25;15.06;158.96708333333353;181.6175595238094
2.28;19.07;19.01;55.08;193.19;6.97;159.59291666666687;180.17404761904749
2.43;0.76;19.07;19.01;55.08;4.91;159.43333333333354;178.63249999999985
2.54;1.15;0.76;19.07;19.01;3.28;159.27916666666687;177.09761904761893
2.38;150.93;1.15;0.76;19.07;4.7;165.3337500000002;176.35696428571416
2.46;165.26;150.93;1.15;0.76;3.85;165.21041666666687;175.22642857142844
2.99;213.96;165.26;150.93;1.15;15.37;164.46416666666687;174.24494047619035
3.16;229.86;213.96;165.26;150.93;24.6;161.97500000000022;173.32035714285703
3.32;230.63;229.86;213.96;165.26;26.18;161.1737500000002;172.44315476190465
3.27;224.62;230.63;229.86;213.96;25.4;160.74166666666687;171.63696428571416
3.07;213.77;224.62;230.63;229.86;79.04;160.48208333333352;170.79767857142846
2.77;179.5;213.77;224.62;230.63;18.92;159.5450000000002;169.92785714285702
2.41;163.58;179.5;213.77;224.62;9.94;158.42416666666685;169.11154761904749
1.57;158.15;163.58;179.5;213.77;3.92;158.11291666666685;168.4655357142856
1.53;151.22;158.15;163.58;179.5;87.03;157.7858333333335;167.8490476190475
2.4;166.11;151.22;158.15;163.58;127.96;158.24791666666684;167.52416666666656
2.74;206.8;166.11;151.22;158.15;234.53;159.79458333333352;167.24494047619038
3.18;212.43;206.8;166.11;151.22;278.19;161.36625000000018;166.8300595238094
3.56;214.86;212.43;206.8;166.11;341.6;162.29791666666685;166.19535714285703
19.93;216.13;214.86;212.43;206.8;354.14;161.44458333333353;165.39297619047608
12.05;10.32;216.13;214.86;212.43;351.32;151.52666666666687;163.63994047619036
3.07;3.35;10.32;216.13;214.86;344.95;141.65583333333353;161.42321428571418
2.28;2.62;3.35;10.32;216.13;294.92;133.71541666666687;159.33398809523797
1.75;2.72;2.62;3.35;10.32;263.6;131.5337500000002;158.6360714285713
1.49;2.3;2.72;2.62;3.35;232.24;130.83750000000018;158.5601190476189
1.35;2.28;2.3;2.72;2.62;194.3;130.13791666666685;158.53220238095224
1.41;2.43;2.28;2.3;2.72;190.91;130.20750000000018;158.51744047619033
1.23;2.54;2.43;2.28;2.3;181.15;130.26541666666682;158.51303571428556
1.01;2.38;2.54;2.43;2.28;75.04;124.0758333333335;158.49922619047607
1.4;2.46;2.38;2.54;2.43;75.08;117.29250000000017;158.49095238095225
1.46;2.99;2.46;2.38;2.54;187.7;108.50208333333349;158.4172619047618
1.57;3.16;2.99;2.46;2.38;180.63;99.05625000000015;158.28964285714275
1.9;3.32;3.16;2.99;2.46;166.18;89.58500000000015;158.15357142857133
2.26;3.27;3.32;3.16;2.99;125.12;80.36208333333349;158.02184523809512
3.27;3.07;3.27;3.32;3.16;104.85;71.58291666666682;157.56964285714272
2.88;2.77;3.07;3.27;3.32;1.83;64.21916666666682;157.47351190476178
2.18;2.41;2.77;3.07;3.27;1.6;57.50375000000016;157.42869047619038
2.17;1.57;2.41;2.77;3.07;1.51;50.97958333333349;157.4147023809523
2.56;1.53;1.57;2.41;2.77;1.52;44.74250000000015;156.9057738095237
3.89;2.4;1.53;1.57;2.41;1.74;37.92125000000015;156.1583928571428
52.73;2.74;2.4;1.53;1.57;170.27;29.41875000000015;154.7786904761904
112.0;3.18;2.74;2.4;1.53;266.22;20.70000000000015;153.14172619047613
161.14;3.56;3.18;2.74;2.4;319.15;11.895833333333483;151.1295833333333
162.97;19.93;3.56;3.18;2.74;331.93;3.720833333333483;149.14023809523806
160.44;12.05;19.93;3.56;3.18;340.07;3.7929166666668164;147.12077380952377
154.57;3.07;12.05;19.93;3.56;340.09;3.7812500000001497;145.08577380952377
3.3;2.28;3.07;12.05;19.93;325.07;3.767083333333483;143.343869047619
3.06;1.75;2.28;3.07;12.05;311.98;3.7266666666668162;141.78523809523807
2.9;1.49;1.75;2.28;3.07;271.16;3.6929166666668163;140.41172619047614
2.85;1.35;1.49;1.75;2.28;258.8;3.654166666666816;139.26321428571424
2.83;1.41;1.35;1.49;1.75;248.25;3.6116666666668156;138.13523809523807
2.86;1.23;1.41;1.35;1.49;251.84;3.557083333333482;137.06428571428566
7.29;1.01;1.23;1.41;1.35;295.18;3.500000000000149;136.6236309523809
386.45;1.4;1.01;1.23;1.41;361.88;3.455833333333483;136.18505952380946
415.08;1.46;1.4;1.01;1.23;376.0;3.392083333333483;135.07648809523803
433.97;1.57;1.46;1.4;1.01;385.17;3.325833333333483;134.01065476190468
416.32;1.9;1.57;1.46;1.4;366.0;3.2666666666668167;133.03279761904756
404.98;2.26;1.9;1.57;1.46;284.7;3.224583333333484;132.30148809523803
396.9;3.27;2.26;1.9;1.57;221.3;3.232916666666817;131.69684523809516
371.29;2.88;3.27;2.26;1.9;181.8;3.2375000000001504;131.70309523809516
366.09;2.18;2.88;3.27;2.26;184.36;3.2279166666668178;131.70654761904757
322.49;2.17;2.18;2.88;3.27;168.21;3.252916666666818;131.71047619047613
285.0;2.56;2.17;2.18;2.88;161.07;3.295833333333485;131.7166666666666
312.15;3.89;2.56;2.17;2.18;158.48;3.3579166666668177;131.72946428571422
375.48;52.73;3.89;2.56;2.17;189.03;5.440833333333484;131.02982142857135
401.64;112.0;52.73;3.89;2.56;254.8;9.97500000000015;130.11184523809516
458.03;161.14;112.0;52.73;3.89;250.03;16.540833333333484;129.17130952380944
458.62;162.97;161.14;112.0;52.73;265.27;22.500833333333485;128.16559523809514
441.27;160.44;162.97;161.14;112.0;376.27;28.683750000000156;127.09636904761895
439.25;154.57;160.44;162.97;161.14;284.25;34.99625000000015;125.99208333333324
409.09;3.3;154.57;160.44;162.97;1.45;35.03875000000016;124.07678571428562
188.15;3.06;3.3;154.57;160.44;0.97;35.09333333333348;122.2379761904761
129.9;2.9;3.06;3.3;154.57;0.91;35.152083333333486;120.6411904761904
10.31;2.85;2.9;3.06;3.3;0.89;35.214583333333486;119.11767857142848
10.01;2.83;2.85;2.9;3.06;0.92;35.273750000000156;117.65684523809516
9.24;2.86;2.83;2.85;2.9;1.01;35.34166666666682;116.17482142857136
11.72;7.29;2.86;2.83;2.85;1.43;35.60333333333349;114.46119047619041
409.57;386.45;7.29;2.86;2.83;289.69;51.647083333333484;114.6074404761904
453.66;415.08;386.45;7.29;2.86;402.68;68.88125000000015;114.84005952380946
448.9;433.97;415.08;386.45;7.29;399.78;86.89791666666683;115.13053571428567
382.42;416.32;433.97;415.08;386.45;303.43;104.16541666666683;115.43005952380948
320.85;404.98;416.32;433.97;415.08;240.11;120.94541666666682;116.14601190476185
319.89;396.9;404.98;416.32;433.97;255.7;137.34666666666683;117.19124999999997
290.33;371.29;396.9;404.98;416.32;221.75;152.6970833333335;118.31916666666663
253.83;366.09;371.29;396.9;404.98;130.05;167.86000000000016;119.40089285714282
255.94;322.49;366.09;371.29;396.9;92.01;181.20666666666682;120.31922619047617
252.27;285.0;322.49;366.09;371.29;99.81;192.97500000000014;121.05690476190475
185.89;312.15;285.0;322.49;366.09;101.63;205.81916666666677;121.97160714285714
174.36;375.48;312.15;285.0;322.49;234.16;219.2670833333335;123.08142857142857
178.74;401.64;375.48;312.15;285.0;231.53;231.33541666666682;123.95547619047619
180.04;458.03;401.64;375.48;312.15;260.63;243.70583333333346;125.19357142857143
186.71;458.62;458.03;401.64;375.48;249.89;256.02458333333345;126.34446428571428
178.38;441.27;458.62;458.03;401.64;249.71;267.72583333333347;126.73136904761904
47.12;439.25;441.27;458.62;458.03;252.39;279.58750000000015;127.65398809523809
4.76;409.09;439.25;441.27;458.62;1.01;296.4954166666668;130.08041666666665
3.63;188.15;409.09;439.25;441.27;1.28;304.20750000000015;131.19458333333333
3.45;129.9;188.15;409.09;439.25;0.94;309.4991666666668;131.96238095238095
3.75;10.31;129.9;188.15;409.09;0.89;309.8100000000001;132.0184523809524
4.47;10.01;10.31;129.9;188.15;1.01;310.1091666666668;132.07255952380953
4.67;9.24;10.01;10.31;129.9;1.44;310.37500000000017;132.12154761904765
8.42;11.72;9.24;10.01;10.31;4.97;310.5595833333335;132.18279761904765
49.6;409.57;11.72;9.24;10.01;362.08;311.52291666666684;132.8963690476191
187.97;453.66;409.57;11.72;9.24;166.34;313.1304166666668;133.19982142857148
188.61;448.9;453.66;409.57;11.72;171.09;313.7525000000001;133.49220238095245
188.87;382.42;448.9;453.66;409.57;171.1;312.34000000000015;133.962380952381
187.9;320.85;382.42;448.9;453.66;172.98;308.8345833333335;134.44297619047623
185.09;319.89;320.85;382.42;448.9;171.27;305.62583333333356;134.82505952380956
143.48;290.33;319.89;320.85;382.42;146.1;302.2525000000002;135.23327380952384
46.98;253.83;290.33;319.89;320.85;73.29;297.5750000000002;135.97005952380957
9.84;255.94;253.83;290.33;319.89;24.54;294.80208333333354;136.94583333333338
5.04;252.27;255.94;253.83;290.33;19.88;293.43833333333356;137.85333333333338
3.61;185.89;252.27;255.94;253.83;18.27;288.17750000000024;138.354880952381
3.63;174.36;185.89;252.27;255.94;171.79;279.79750000000024;137.99892857142862
5.03;178.74;174.36;185.89;252.27;171.26;270.5100000000002;137.68470238095244
3.86;180.04;178.74;174.36;185.89;237.06;258.92708333333354;137.20500000000007
3.04;186.71;180.04;178.74;174.36;233.71;247.59750000000022;136.82892857142863
2.14;178.38;186.71;180.04;178.74;233.73;236.6437500000002;136.40434523809532
1.64;47.12;178.38;186.71;180.04;233.0;220.3050000000002;135.18250000000006
1.44;4.76;47.12;178.38;186.71;36.43;203.45791666666688;135.2048214285715
1.43;3.63;4.76;47.12;178.38;5.16;195.76958333333357;135.2188095238096
1.0;3.45;3.63;4.76;47.12;4.29;190.5008333333336;135.2337500000001
0.82;3.75;3.45;3.63;4.76;4.05;190.22750000000022;135.2507738095239
0.59;4.47;3.75;3.45;3.63;4.59;189.9966666666669;135.27136904761915
0.66;4.67;4.47;3.75;3.45;4.85;189.80625000000023;135.29059523809534
0.93;8.42;4.67;4.47;3.75;5.62;189.66875000000024;135.31113095238103
1.4;49.6;8.42;4.67;4.47;168.22;174.67000000000027;133.45113095238102
