price;lagged_price_24h;lagged_price_25h;lagged_price_26h;lagged_price_27h;lagged_price_7d;lagged_price_24h_mean_24h;lagged_price_24h_mean_7d
59.97;121.02;140.85;126.93;99.82;4.12;58.75916666666539;53.62904761904748
5.09;97.69;121.02;140.85;126.93;2.5;60.331249999998725;54.12755952380938
3.09;11.11;97.69;121.02;140.85;0.16;60.79458333333205;54.14410714285701
1.82;0.92;11.11;97.69;121.02;1.5;56.85666666666538;54.129226190476054
1.08;0.79;0.92;11.11;97.69;0.93;53.372499999998716;54.11720238095226
1.25;0.85;0.79;0.92;11.11;0.25;50.34291666666538;54.10660714285702
1.81;1.16;0.85;0.79;0.92;0.0;47.332916666665376;54.0992857142856
2.69;1.97;1.16;0.85;0.79;0.14;47.028749999998716;54.09363095238083
5.21;44.81;1.97;1.16;0.85;1.28;45.83874999999872;54.330952380952255
100.89;70.42;44.81;1.97;1.16;3.09;44.28583333333205;54.607440476190355
103.39;84.37;70.42;44.81;1.97;10.75;42.91708333333205;54.89267857142845
95.36;89.32;84.37;70.42;44.81;22.42;42.48124999999872;55.19761904761892
91.65;67.45;89.32;84.37;70.42;15.13;41.817499999998724;55.40101190476178
82.31;40.87;67.45;89.32;84.37;6.98;43.179583333332054;55.50660714285703
78.07;40.38;40.87;67.45;89.32;4.32;44.66166666666539;55.69136904761893
69.21;22.98;40.38;40.87;67.45;2.99;45.46083333333206;55.79886904761892
61.46;3.84;22.98;40.38;40.87;1.77;45.503749999998725;55.800238095237965
61.46;3.81;3.84;22.98;40.38;1.2;45.56999999999872;55.804583333333206
66.07;20.06;3.81;3.84;22.98;1.18;46.31124999999872;55.90595238095224
81.74;42.65;20.06;3.81;3.84;1.29;47.967083333332056;56.13428571428557
89.86;59.94;42.65;20.06;3.81;2.51;49.75041666666539;56.44440476190462
108.01;79.55;59.94;42.65;20.06;108.81;48.905833333332055;56.857619047618904
131.98;108.76;79.55;59.94;42.65;152.53;48.14874999999872;57.44547619047605
151.02;137.13;108.76;79.55;59.94;175.74;47.99374999999872;58.23208333333319
140.01;59.97;137.13;108.76;79.55;152.24;45.44999999999872;58.564523809523656
109.42;5.09;59.97;137.13;108.76;123.13;41.59166666666538;58.57994047619032
99.95;3.09;5.09;59.97;137.13;102.51;41.25749999999872;58.5973809523808
92.0;1.82;3.09;5.09;59.97;80.06;41.29499999999872;58.599285714285564
78.77;1.08;1.82;3.09;5.09;80.01;41.30708333333206;58.60017857142842
66.52;1.25;1.08;1.82;3.09;83.78;41.323749999998725;58.6061309523808
61.7;1.81;1.25;1.08;1.82;24.16;41.350833333332055;58.61690476190461
62.01;2.69;1.81;1.25;1.08;79.99;41.380833333332056;58.632083333333185
63.75;5.21;2.69;1.81;1.25;100.76;39.730833333332065;58.65547619047603
88.96;100.89;5.21;2.69;1.81;120.87;41.000416666665394;59.237619047618885
106.49;103.39;100.89;5.21;2.69;119.14;41.7929166666654;59.78904761904745
106.11;95.36;103.39;100.89;5.21;107.56;42.04458333333206;60.22321428571412
99.9;91.65;95.36;103.39;100.89;100.61;43.052916666665396;60.67869047619032
89.76;82.31;91.65;95.36;103.39;90.55;44.77958333333206;61.127083333333175
80.05;78.07;82.31;91.65;95.36;50.79;46.34999999999872;61.56607142857127
73.11;69.21;78.07;82.31;91.65;34.45;48.276249999998726;61.96023809523793
66.85;61.46;69.21;78.07;82.31;20.97;50.677083333332064;62.315535714285545
63.73;61.46;61.46;69.21;78.07;25.46;53.0791666666654;62.674226190476006
65.33;66.07;61.46;61.46;69.21;83.78;54.99624999999873;63.060476190476
73.27;81.74;66.07;61.46;61.46;82.24;56.62499999999873;63.539345238095045
84.1;89.86;81.74;66.07;61.46;96.42;57.87166666666539;64.05928571428552
94.46;108.01;89.86;81.74;66.07;111.73;59.057499999998726;64.05452380952363
107.94;131.98;108.01;89.86;81.74;129.99;60.02499999999873;63.93220238095219
115.0;151.02;131.98;108.01;89.86;125.0;60.60374999999872;63.78505952380934
107.91;140.01;151.02;131.98;108.01;115.84;63.93874999999872;63.71226190476172
99.29;109.42;140.01;151.02;131.98;107.04;68.28583333333206;63.63065476190458
82.16;99.95;109.42;140.01;151.02;97.44;72.3216666666654;63.61541666666649
86.45;92.0;99.95;109.42;140.01;92.6;76.0791666666654;63.68648809523792
86.68;78.77;92.0;99.95;109.42;89.63;79.31624999999873;63.67910714285697
77.75;66.52;78.77;92.0;99.95;88.26;82.03583333333206;63.576369047618876
70.4;61.7;66.52;78.77;92.0;86.89;84.53124999999874;63.79982142857126
65.11;62.01;61.7;66.52;78.77;86.89;87.0029166666654;63.692797619047454
65.62;63.75;62.01;61.7;66.52;85.04;89.44208333333206;63.47249999999983
65.9;88.96;63.75;62.01;61.7;88.33;88.94499999999873;63.28255952380935
68.09;106.49;88.96;63.75;62.01;84.16;89.07416666666539;63.20726190476173
70.75;106.11;106.49;88.96;63.75;76.0;89.52208333333205;63.19863095238078
59.88;99.9;106.11;106.49;88.96;66.39;89.86583333333205;63.194404761904586
46.03;89.76;99.9;106.11;106.49;15.16;90.17624999999873;63.18970238095221
40.85;80.05;89.76;99.9;106.11;9.11;90.25874999999873;63.36386904761887
20.7;73.11;80.05;89.76;99.9;3.24;90.42124999999874;63.59398809523792
7.44;66.85;73.11;80.05;89.76;0.04;90.64583333333206;63.86708333333316
2.92;63.73;66.85;73.11;80.05;0.0;90.7404166666654;64.09488095238078
5.8;65.33;63.73;66.85;73.11;1.05;90.70958333333205;63.98505952380935
13.0;73.27;65.33;63.73;66.85;12.46;90.35666666666539;63.931666666666494
52.08;84.1;73.27;65.33;63.73;74.21;90.11666666666538;63.858333333333164
67.5;94.46;84.1;73.27;65.33;93.93;89.55208333333205;63.75553571428554
81.9;107.94;94.46;84.1;73.27;112.99;88.55041666666538;63.62428571428555
85.86;115.0;107.94;94.46;84.1;128.75;87.04958333333205;63.56476190476174
81.76;107.91;115.0;107.94;94.46;133.67;85.71208333333205;63.51755952380935
84.48;99.29;107.91;115.0;107.94;112.99;85.28999999999871;63.471428571428405
65.39;82.16;99.29;107.91;115.0;102.04;84.54874999999872;63.38047619047602
35.71;86.45;82.16;99.29;107.91;104.79;84.31749999999872;63.343869047618874
30.37;86.68;86.45;82.16;99.29;95.94;84.64708333333205;63.32630952380936
15.47;77.75;86.68;86.45;82.16;88.59;85.11499999999872;63.26374999999983
7.05;70.4;77.75;86.68;86.45;87.94;85.47749999999871;63.16559523809507
8.75;65.11;70.4;77.75;86.68;77.44;85.60666666666538;63.035952380952224
5.01;65.62;65.11;70.4;77.75;76.1;85.68458333333204;62.920357142856986
4.9;65.9;65.62;65.11;70.4;79.93;84.7237499999987;62.786845238095076
4.11;68.09;65.9;65.62;65.11;70.17;83.12374999999871;62.69119047619032
0.97;70.75;68.09;65.9;65.62;11.73;81.65041666666538;62.65994047619032
0.0;59.88;70.75;68.09;65.9;1.25;79.98291666666537;62.621190476190314
1.56;46.03;59.88;70.75;68.09;0.0;78.16083333333204;62.804940476190325
0.77;40.85;46.03;59.88;70.75;-0.09;76.52749999999871;62.993869047618894
-0.1;20.7;40.85;46.03;59.88;-2.12;74.3437499999987;63.09779761904747
-4.01;7.44;20.7;40.85;46.03;-6.05;71.86833333333205;63.14184523809509
-5.0;2.92;7.44;20.7;40.85;-5.1;69.33458333333205;63.15922619047604
-4.36;5.8;2.92;7.44;20.7;-2.79;66.85416666666539;63.18749999999985
-0.08;13.0;5.8;2.92;7.44;1.18;64.34291666666539;63.19071428571414
4.93;52.08;13.0;5.8;2.92;53.88;63.00874999999872;63.05898809523795
14.29;67.5;52.08;13.0;5.8;91.02;61.885416666665385;62.90166666666652
65.61;81.9;67.5;52.08;13.0;112.54;60.80041666666539;62.716607142857
94.99;85.86;81.9;67.5;52.08;115.89;59.58624999999872;62.46130952380938
106.93;81.76;85.86;81.9;67.5;117.07;58.496666666665384;62.15232142857129
106.4;84.48;81.76;85.86;81.9;103.95;57.87958333333205;61.982619047618904
93.55;65.39;84.48;81.76;85.86;85.4;57.18083333333205;61.76446428571413
93.6;35.71;65.39;84.48;81.76;76.46;55.066666666665384;61.35327380952365
82.55;30.37;35.71;65.39;84.48;73.26;52.72041666666538;60.962976190476034
80.2;15.47;30.37;35.71;65.39;68.48;50.12541666666538;60.52773809523793
64.47;7.05;15.47;30.37;35.71;67.87;47.48583333333204;60.04624999999983
59.98;8.75;7.05;15.47;30.37;70.3;45.13749999999871;59.63738095238078
93.86;5.01;8.75;7.05;15.47;82.02;42.612083333332045;59.21422619047602
130.08;4.9;5.01;8.75;7.05;108.7;40.07041666666537;58.76761904761887
190.13;4.11;4.9;5.01;8.75;7.71;37.40458333333204;58.374404761904586
160.54;0.97;4.11;4.9;5.01;11.91;34.49708333333204;58.310357142856965
125.01;0.0;0.97;4.11;4.9;7.81;32.002083333332045;58.30291666666649
59.99;1.56;0.0;0.97;4.11;4.23;30.149166666665376;58.3122023809522
26.48;0.77;1.56;0.0;0.97;2.72;28.479166666665375;58.317321428571255
22.05;-0.1;0.77;1.56;0.0;1.71;27.612499999998704;58.329345238095065
21.15;-4.01;-0.1;0.77;1.56;1.46;27.135416666665368;58.341488095237914
19.07;-5.0;-4.01;-0.1;0.77;1.5;26.80541666666537;58.34208333333316
16.13;-4.36;-5.0;-4.01;-0.1;1.81;26.382083333332037;58.33273809523792
16.14;-0.08;-4.36;-5.0;-4.01;2.35;25.837083333332036;58.32523809523792
75.17;4.93;-0.08;-4.36;-5.0;104.81;23.8724999999987;58.03386904761888
111.38;14.29;4.93;-0.08;-4.36;128.24;21.655416666665364;57.57714285714269
138.47;65.61;14.29;4.93;-0.08;176.68;20.976666666665366;57.29779761904745
179.3;94.99;65.61;14.29;4.93;209.46;21.35708333333203;57.17339285714269
173.67;106.93;94.99;65.61;14.29;161.85;22.405833333332037;57.11303571428555
135.51;106.4;106.93;94.99;65.61;59.96;23.319166666665367;57.12761904761888
105.91;93.55;106.4;106.93;94.99;-0.01;24.4924999999987;57.17613095238078
1.68;93.6;93.55;106.4;106.93;95.43;26.90458333333203;57.278154761904595
1.39;82.55;93.6;93.55;106.4;84.41;29.078749999998696;57.33345238095221
1.37;80.2;82.55;93.6;93.55;73.56;31.77583333333203;57.40321428571412
1.91;64.47;80.2;82.55;93.6;73.4;34.168333333332036;57.382976190476015
3.07;59.98;64.47;80.2;82.55;9.27;36.30291666666537;57.32154761904745
99.74;93.86;59.98;64.47;80.2;73.37;40.0049999999987;57.39202380952364
13.82;130.08;93.86;59.98;64.47;107.69;45.22083333333203;57.51928571428554
173.33;190.13;130.08;93.86;59.98;117.22;52.971666666665364;58.60511904761887
138.28;160.54;190.13;130.08;93.86;99.78;59.62041666666536;59.48982142857126
109.67;125.01;160.54;190.13;130.08;83.38;64.82916666666536;60.18744047619031
89.4;59.99;125.01;160.54;190.13;8.18;67.2637499999987;60.51934523809508
79.36;26.48;59.99;125.01;160.54;4.81;68.3349999999987;60.66077380952365
65.72;22.05;26.48;59.99;125.01;3.8;69.25791666666537;60.78184523809508
53.95;21.15;22.05;26.48;59.99;2.81;70.3062499999987;60.899047619047465
40.52;19.07;21.15;22.05;26.48;2.22;71.30916666666536;61.003630952380796
38.21;16.13;19.07;21.15;22.05;2.27;72.16291666666537;61.088869047618886
62.49;16.14;16.13;19.07;21.15;2.91;72.8387499999987;61.170952380952215
82.84;75.17;16.14;16.13;19.07;17.14;75.76541666666536;60.99452380952365
113.43;111.38;75.17;16.14;16.13;99.82;79.81083333333203;60.8941666666665
171.01;138.47;111.38;75.17;16.14;126.93;82.84666666666537;60.66672619047602
225.77;179.3;138.47;111.38;75.17;140.85;86.35958333333203;60.48720238095221
137.31;173.67;179.3;138.47;111.38;121.02;89.14041666666536;60.55755952380935
7.16;135.51;173.67;179.3;138.47;97.69;90.35333333333203;61.00726190476174
1.92;105.91;135.51;173.67;179.3;11.11;90.86833333333202;61.63773809523793
4.06;1.68;105.91;135.51;173.67;0.92;87.038333333332;61.07970238095221
2.79;1.39;1.68;105.91;135.51;0.79;83.65666666666534;60.58553571428555
2.24;1.37;1.39;1.68;105.91;0.85;80.37208333333201;60.15583333333317
1.58;1.91;1.37;1.39;1.68;1.16;77.76541666666535;59.73029761904746
1.92;3.07;1.91;1.37;1.39;1.97;75.39416666666534;59.69339285714269
3.28;99.74;3.07;1.91;1.37;44.81;75.63916666666535;59.85035714285697
6.4;13.82;99.74;3.07;1.91;70.42;70.79499999999868;59.29160714285697
16.05;173.33;13.82;99.74;3.07;84.37;70.09499999999868;59.625595238095066
38.68;138.28;173.33;13.82;99.74;89.32;69.16749999999868;59.85476190476173
5.66;109.67;138.28;173.33;13.82;67.45;68.52833333333201;60.01124999999983
3.79;89.4;109.67;138.28;173.33;40.87;69.75374999999869;60.49470238095221
1.69;79.36;89.4;109.67;138.28;40.38;71.95708333333202;60.93845238095222
1.32;65.72;79.36;89.4;109.67;22.98;73.77666666666535;61.30702380952365
0.94;53.95;65.72;79.36;89.4;3.84;75.14333333333202;61.61142857142842
0.93;40.52;53.95;65.72;79.36;3.81;76.03708333333202;61.83940476190461
1.32;38.21;40.52;53.95;65.72;20.06;76.95708333333202;62.05333333333318
2.67;62.49;38.21;40.52;53.95;42.65;78.88833333333201;62.407976190476035
65.38;82.84;62.49;38.21;40.52;59.94;79.20791666666534;62.799047619047464
102.57;113.43;82.84;62.49;38.21;79.55;79.29333333333201;62.88005952380937
123.93;171.01;113.43;82.84;62.49;108.76;80.64916666666535;63.14244047619032
152.15;225.77;171.01;113.43;82.84;137.13;82.58541666666535;63.64791666666652
158.02;137.31;225.77;171.01;113.43;59.97;81.07041666666534;63.7448809523808
138.08;7.16;137.31;225.77;171.01;5.09;75.72249999999867;63.206011904761745
103.65;1.92;7.16;137.31;225.77;3.09;71.38958333333201;63.15130952380936
87.18;4.06;1.92;7.16;137.31;1.82;71.48874999999867;63.16999999999983
80.6;2.79;4.06;1.92;7.16;1.08;71.547083333332;63.1819047619046
76.92;2.24;2.79;4.06;1.92;1.25;71.583333333332;63.190178571428405
74.65;1.58;2.24;2.79;4.06;1.81;71.569583333332;63.1926785714284
79.83;1.92;1.58;2.24;2.79;2.69;71.52166666666534;63.19238095238079
89.31;3.28;1.92;1.58;2.24;5.21;67.50249999999868;62.945178571428414
112.0;6.4;3.28;1.92;1.58;100.89;67.193333333332;62.56410714285698
117.3;16.05;6.4;3.28;1.92;103.39;60.63999999999868;62.15744047619031
93.45;38.68;16.05;6.4;3.28;95.36;56.48999999999868;61.856011904761736
45.25;5.66;38.68;16.05;6.4;91.65;52.156249999998685;61.488214285714115
47.04;3.79;5.66;38.68;16.05;82.31;48.58916666666534;61.26749999999983
14.83;1.69;3.79;5.66;38.68;78.07;45.35291666666535;61.037202380952216
12.99;1.32;1.69;3.79;5.66;69.21;42.669583333332014;60.90827380952365
12.65;0.94;1.32;1.69;3.79;61.46;40.46083333333201;60.89101190476175
12.55;0.93;0.94;1.32;1.69;61.46;38.81124999999868;60.873869047618896
13.09;1.32;0.93;0.94;1.32;66.07;37.274166666665344;60.762321428571276
44.36;2.67;1.32;0.93;0.94;81.74;34.781666666665345;60.52434523809509
78.73;65.38;2.67;1.32;0.93;89.86;34.054166666665346;60.556726190476034
87.77;102.57;65.38;2.67;1.32;108.01;33.601666666665345;60.693749999999845
112.91;123.93;102.57;65.38;2.67;131.98;31.63999999999868;60.78404761904746
160.04;152.15;123.93;102.57;65.38;151.02;28.57249999999868;60.87345238095223
167.72;158.02;152.15;123.93;102.57;140.01;29.435416666665343;61.45708333333319
132.45;138.08;158.02;152.15;123.93;109.42;34.890416666665345;62.248690476190326
104.39;103.65;138.08;158.02;152.15;99.95;39.12916666666535;62.84726190476175
98.58;87.18;103.65;138.08;158.02;92.0;42.59249999999869;63.355357142856995
93.83;80.6;87.18;103.65;138.08;78.77;45.83458333333201;63.82869047619033
89.5;76.92;80.6;87.18;103.65;66.52;48.946249999998685;64.279107142857
85.43;74.65;76.92;80.6;87.18;61.7;51.99083333333203;64.71267857142843
82.23;79.83;74.65;76.92;80.6;62.01;55.237083333332016;65.17184523809509
89.69;89.31;79.83;74.65;76.92;63.75;58.82166666666535;65.67244047619033
113.55;112.0;89.31;79.83;74.65;88.96;63.22166666666535;65.73857142857129
119.05;117.3;112.0;89.31;79.83;106.49;67.44041666666534;65.8213690476189
101.83;93.45;117.3;112.0;89.31;106.11;69.72249999999867;65.80999999999986
78.56;45.25;93.45;117.3;112.0;99.9;71.37208333333201;65.53380952380938
60.66;47.04;45.25;93.45;117.3;89.76;73.17416666666534;65.32386904761891
41.39;14.83;47.04;45.25;93.45;80.05;73.72166666666534;64.94744047619035
33.1;12.99;14.83;47.04;45.25;73.11;74.20791666666534;64.6127976190475
25.36;12.65;12.99;14.83;47.04;66.85;74.695833333332;64.32226190476179
17.41;12.55;12.65;12.99;14.83;63.73;75.17999999999867;64.03113095238083
14.59;13.09;12.55;12.65;12.99;65.33;75.67041666666533;63.71577380952369
24.06;44.36;13.09;12.55;12.65;73.27;77.40749999999866;63.49327380952369
61.12;78.73;44.36;13.09;12.55;84.1;77.96374999999865;63.42702380952369
83.17;87.77;78.73;44.36;13.09;94.46;77.347083333332;63.3065476190475
125.49;112.91;87.77;78.73;44.36;107.94;76.88791666666533;63.1930357142856
151.04;160.04;112.91;87.77;78.73;115.0;77.21666666666532;63.246726190476075
150.16;167.72;160.04;112.91;87.77;107.91;77.62083333333199;63.41166666666655
123.84;132.45;167.72;160.04;112.91;99.29;77.38624999999867;63.548749999999885
95.11;104.39;132.45;167.72;160.04;82.16;77.417083333332;63.575178571428445
96.0;98.58;104.39;132.45;167.72;86.45;77.892083333332;63.61434523809511
65.68;93.83;98.58;104.39;132.45;86.68;78.44333333333199;63.70398809523797
51.39;89.5;93.83;98.58;104.39;77.75;78.96749999999865;63.84077380952368
39.98;85.43;89.5;93.83;98.58;70.4;79.41666666666532;63.982023809523675
34.14;82.23;85.43;89.5;93.83;65.11;79.51666666666533;64.10238095238081
32.91;89.69;82.23;85.43;89.5;65.62;79.53249999999866;64.25678571428558
